edad;estado_civil;educacion;default;Blance_cuenta;Casa_propiedad;Prestamo;Dia_ultimo_contacto;Mes_ultimo_contacto;Duracion_ultimo_contacto;ID_campanna;Dias_campanna_ant;previous;Resultado_campanna_ant;Churn
37;casado;Universidad;0;4089;1;0;2;feb;289;2;174;4;NA;0
37;casado;primaria;0;643;1;1;2;feb;81;3;269;3;NA;1
45;casado;secundaria;0;0;1;1;2;feb;111;2;208;1;fallido;1
54;casado;Universidad;0;67;1;0;2;feb;161;3;73;1;NA;1
35;casado;Universidad;0;633;1;1;2;feb;76;3;5;3;NA;1
39;soltero;secundaria;0;-480;1;1;2;feb;147;2;252;3;NA;1
42;casado;primaria;0;124;1;0;2;feb;164;2;262;2;fallido;1
36;casado;Universidad;0;806;1;0;3;feb;106;2;259;1;fallido;1
54;divorciado;secundaria;0;0;1;1;3;feb;62;2;203;5;fallido;1
49;divorciado;Universidad;0;4961;1;0;3;feb;298;2;231;1;fallido;1
47;casado;secundaria;0;1160;1;0;3;feb;117;2;221;4;fallido;1
35;soltero;Universidad;0;539;1;0;3;feb;198;2;267;1;NA;1
36;soltero;secundaria;0;774;1;0;3;feb;231;2;259;1;fallido;1
33;casado;Universidad;0;644;1;1;3;feb;124;2;271;2;fallido;1
60;casado;secundaria;0;594;1;0;3;feb;35;7;265;5;NA;1
51;casado;secundaria;0;867;1;0;3;feb;177;2;211;3;fallido;1
43;casado;secundaria;0;308;1;0;3;feb;137;3;264;4;NA;1
31;soltero;secundaria;0;863;1;0;3;feb;146;1;263;5;positivo;1
48;casado;secundaria;0;197;0;1;3;feb;47;2;222;3;NA;1
32;casado;secundaria;0;414;1;0;3;feb;236;2;272;1;fallido;1
50;soltero;primaria;0;1158;1;0;3;feb;116;3;265;3;fallido;1
37;casado;secundaria;0;12939;1;1;3;feb;77;3;202;9;fallido;1
46;casado;secundaria;0;1232;0;1;3;feb;300;3;195;8;NA;1
35;casado;secundaria;0;1659;1;0;3;feb;149;3;215;1;fallido;1
50;casado;Universidad;0;199;1;1;3;feb;116;2;253;1;fallido;1
58;casado;primaria;0;3401;1;0;3;feb;84;3;265;2;fallido;1
41;soltero;Universidad;0;572;1;0;3;feb;419;2;271;2;fallido;1
28;casado;Universidad;0;59;0;0;3;feb;330;3;190;6;fallido;1
47;soltero;secundaria;0;152;1;0;3;feb;193;3;271;4;fallido;1
31;casado;primaria;0;997;1;0;3;feb;256;1;190;3;fallido;1
35;soltero;secundaria;0;0;1;0;3;feb;80;1;273;1;fallido;1
50;soltero;primaria;0;1558;1;0;3;feb;294;1;265;1;NA;1
32;casado;secundaria;0;4471;1;0;3;feb;197;1;270;2;fallido;1
33;soltero;Universidad;0;390;1;0;3;feb;161;1;256;1;fallido;1
29;casado;secundaria;0;222;1;0;3;feb;197;1;250;23;fallido;1
34;casado;secundaria;0;883;0;0;3;feb;166;2;173;3;fallido;1
54;divorciado;secundaria;0;2156;1;0;3;feb;261;1;195;4;fallido;0
40;casado;secundaria;0;0;1;0;3;feb;561;1;201;1;fallido;1
32;soltero;Universidad;0;2360;0;0;3;feb;152;2;160;5;NA;0
48;casado;primaria;0;3;1;0;3;feb;69;1;252;4;fallido;1
32;casado;Universidad;0;357;1;0;3;feb;133;3;77;2;fallido;1
33;casado;Universidad;0;546;1;1;3;feb;54;2;270;1;fallido;1
51;casado;primaria;0;377;1;0;3;feb;143;4;272;1;fallido;1
52;divorciado;Universidad;0;199;1;1;3;feb;373;1;236;2;fallido;1
35;soltero;Universidad;0;1891;1;0;3;feb;188;3;270;5;fallido;1
38;soltero;secundaria;0;325;0;0;3;feb;14;6;196;2;NA;1
31;casado;primaria;0;124;1;0;3;feb;343;1;264;4;fallido;1
49;casado;secundaria;0;1403;0;0;3;feb;124;2;180;2;fallido;1
37;casado;secundaria;0;1116;1;0;3;feb;18;6;201;7;NA;1
39;casado;secundaria;0;661;1;0;3;feb;84;4;267;4;fallido;1
46;casado;Universidad;0;-319;1;0;3;feb;80;1;256;1;fallido;1
32;casado;secundaria;0;1844;1;1;3;feb;158;4;201;6;fallido;1
30;casado;secundaria;0;490;1;0;3;feb;82;6;251;4;NA;1
33;soltero;secundaria;0;1883;1;0;3;feb;121;5;256;1;fallido;1
36;casado;Universidad;0;1582;0;0;3;feb;26;2;197;1;fallido;1
51;casado;primaria;0;605;0;0;3;feb;91;2;159;14;fallido;1
42;soltero;primaria;0;2398;1;0;3;feb;144;2;271;2;fallido;1
34;casado;secundaria;0;261;1;0;3;feb;88;5;251;3;fallido;1
46;casado;NA;0;677;0;0;3;feb;425;1;82;1;fallido;1
52;casado;Universidad;0;0;1;0;3;feb;790;1;249;1;fallido;1
31;casado;Universidad;0;1331;0;0;3;feb;182;2;90;1;positivo;0
44;casado;secundaria;0;497;1;0;3;feb;321;3;270;2;NA;1
27;casado;secundaria;0;-401;1;1;3;feb;205;3;214;1;fallido;1
54;casado;secundaria;0;175;1;0;3;feb;94;4;271;4;fallido;1
36;soltero;Universidad;0;219;0;0;3;feb;22;6;196;6;fallido;1
26;soltero;secundaria;0;184;0;0;3;feb;110;2;6;1;NA;1
32;soltero;Universidad;0;703;1;0;3;feb;489;2;271;2;positivo;1
31;casado;NA;0;-120;1;0;3;feb;100;3;201;2;fallido;1
33;soltero;secundaria;0;289;0;0;3;feb;515;3;6;13;NA;1
43;casado;secundaria;0;473;1;0;3;feb;148;3;211;5;fallido;1
52;casado;secundaria;0;411;1;0;3;feb;180;3;200;10;NA;1
42;casado;primaria;0;-97;1;0;3;feb;216;4;271;5;fallido;1
47;casado;secundaria;0;-346;1;1;3;feb;137;2;253;2;NA;1
34;soltero;Universidad;0;586;1;0;3;feb;43;5;263;2;fallido;1
32;casado;Universidad;0;272;1;0;3;feb;188;4;209;1;fallido;1
58;casado;secundaria;0;629;1;0;3;feb;193;3;265;2;fallido;1
34;casado;Universidad;0;823;0;0;3;feb;178;3;161;5;NA;1
33;soltero;secundaria;0;901;0;0;3;feb;18;5;6;3;NA;1
48;casado;Universidad;0;2;0;0;3;feb;165;5;6;3;NA;1
58;casado;secundaria;0;0;1;0;3;feb;702;3;264;9;fallido;1
56;casado;Universidad;0;2366;1;1;3;feb;538;2;188;4;fallido;1
54;casado;Universidad;0;1460;0;1;3;feb;341;3;202;7;NA;1
29;casado;secundaria;0;655;1;0;3;feb;225;3;270;2;fallido;1
42;soltero;secundaria;0;400;1;0;3;feb;198;5;244;6;fallido;1
48;soltero;Universidad;0;460;1;0;3;feb;91;3;264;2;NA;1
58;soltero;Universidad;0;1387;1;0;3;feb;140;6;6;6;NA;1
32;divorciado;secundaria;0;41;1;0;3;feb;251;4;187;11;NA;1
42;casado;Universidad;0;725;1;1;3;feb;124;3;252;3;fallido;1
60;soltero;Universidad;0;305;1;0;3;feb;137;5;211;3;NA;1
44;divorciado;NA;0;284;0;0;3;feb;167;4;187;5;NA;1
56;casado;primaria;0;284;0;1;3;feb;124;4;204;4;fallido;1
41;divorciado;Universidad;0;-78;1;0;3;feb;69;4;252;4;fallido;1
59;casado;secundaria;0;1866;0;0;3;feb;288;2;215;1;NA;1
50;casado;secundaria;0;103;1;0;3;feb;109;4;267;6;fallido;1
30;soltero;secundaria;0;62;1;0;3;feb;678;2;252;1;NA;1
33;soltero;Universidad;0;191;0;1;3;feb;678;4;209;1;fallido;1
40;divorciado;Universidad;0;502;1;0;3;feb;267;4;270;3;NA;1
55;divorciado;primaria;0;-53;0;0;3;feb;225;4;6;3;NA;1
53;casado;primaria;0;-211;1;1;3;feb;195;6;251;2;fallido;1
41;soltero;Universidad;0;-89;1;0;3;feb;195;4;251;4;fallido;1
46;casado;secundaria;0;4007;0;0;3;feb;380;5;217;5;NA;1
55;casado;primaria;0;781;1;0;3;feb;112;3;270;2;fallido;1
54;soltero;secundaria;0;1178;1;0;3;feb;41;6;264;2;fallido;1
55;soltero;Universidad;0;-350;0;0;3;feb;87;4;6;1;NA;1
45;casado;secundaria;0;366;0;1;3;feb;235;2;169;12;fallido;1
32;soltero;Universidad;0;47;1;0;3;feb;693;7;204;3;fallido;1
31;casado;Universidad;0;302;1;1;4;feb;181;1;257;1;fallido;1
59;casado;Universidad;0;941;0;1;4;feb;231;1;210;1;fallido;1
33;soltero;secundaria;0;647;1;1;4;feb;124;1;273;1;NA;1
51;divorciado;NA;0;1328;1;0;4;feb;119;1;251;1;fallido;1
60;casado;primaria;0;4243;1;0;4;feb;387;1;251;1;fallido;1
54;casado;Universidad;0;195;0;1;4;feb;47;1;265;6;NA;1
36;soltero;secundaria;0;1855;1;0;4;feb;75;1;273;1;fallido;1
44;casado;primaria;0;414;1;0;4;feb;138;1;272;2;NA;1
38;casado;secundaria;0;351;1;0;4;feb;112;1;244;3;fallido;1
40;casado;secundaria;0;1674;1;1;4;feb;144;1;274;2;NA;1
52;casado;primaria;0;2281;1;1;4;feb;82;1;244;1;fallido;1
27;soltero;secundaria;0;-437;0;0;4;feb;352;1;216;2;NA;1
38;divorciado;secundaria;0;308;1;0;4;feb;197;1;274;1;fallido;1
35;soltero;Universidad;0;7;1;0;4;feb;72;2;247;1;NA;1
42;casado;secundaria;0;240;1;0;4;feb;183;1;189;16;NA;1
39;casado;secundaria;0;105;0;0;4;feb;137;1;189;2;fallido;1
47;casado;secundaria;0;243;1;0;4;feb;220;1;246;4;fallido;1
38;soltero;secundaria;0;221;1;0;4;feb;93;2;274;2;fallido;1
36;casado;secundaria;0;0;0;0;4;feb;235;1;244;1;fallido;1
41;casado;primaria;0;201;1;0;4;feb;69;1;1;1;positivo;1
43;casado;primaria;0;392;1;1;4;feb;110;1;208;2;fallido;1
33;casado;secundaria;0;0;1;0;4;feb;56;1;274;2;fallido;1
28;casado;Universidad;0;0;1;0;4;feb;546;3;196;4;fallido;0
36;soltero;secundaria;0;376;1;1;4;feb;180;1;274;3;fallido;1
46;casado;secundaria;0;345;1;1;4;feb;86;1;259;3;NA;1
45;casado;secundaria;0;28;0;1;4;feb;215;1;222;1;NA;1
37;divorciado;secundaria;0;496;0;0;4;feb;118;4;272;3;fallido;1
38;soltero;secundaria;0;2470;1;0;4;feb;131;1;230;1;NA;1
37;casado;secundaria;0;895;1;1;4;feb;219;2;245;1;fallido;1
51;casado;secundaria;0;2;1;1;4;feb;71;1;205;3;fallido;1
59;casado;secundaria;0;4497;1;0;4;feb;213;1;251;1;fallido;1
56;casado;primaria;0;284;0;0;4;feb;177;1;197;9;fallido;1
28;soltero;secundaria;0;34;1;0;4;feb;16;6;268;4;fallido;1
57;casado;primaria;0;-464;1;0;4;feb;75;1;190;6;fallido;1
32;casado;secundaria;0;4;0;0;4;feb;145;2;260;4;fallido;1
39;divorciado;Universidad;0;-980;1;0;4;feb;52;2;260;1;fallido;1
58;soltero;secundaria;0;1640;0;1;4;feb;72;6;274;4;fallido;1
30;soltero;Universidad;0;405;1;0;4;feb;128;1;274;1;fallido;1
33;casado;secundaria;0;19;1;0;4;feb;56;1;271;1;NA;1
40;casado;NA;0;1181;1;0;4;feb;718;2;189;2;positivo;0
38;casado;Universidad;0;227;1;0;4;feb;89;1;209;1;fallido;1
37;soltero;secundaria;0;342;1;0;4;feb;127;1;273;1;fallido;1
26;casado;secundaria;0;44;1;1;4;feb;193;2;237;20;NA;1
42;soltero;secundaria;0;30;1;0;4;feb;98;1;266;3;fallido;1
58;casado;Universidad;0;2142;1;0;4;feb;41;2;274;3;fallido;1
53;casado;secundaria;0;1103;1;1;4;feb;101;2;250;4;fallido;1
33;casado;primaria;0;158;1;0;4;feb;110;1;264;4;fallido;1
52;casado;secundaria;0;371;1;0;4;feb;50;1;208;1;NA;1
32;soltero;secundaria;0;678;1;0;4;feb;1579;1;246;4;fallido;0
31;casado;Universidad;0;141;1;0;4;feb;572;2;238;7;NA;0
47;casado;secundaria;0;-75;1;0;4;feb;57;1;247;1;NA;1
41;divorciado;primaria;0;548;1;1;4;feb;149;1;250;1;fallido;1
45;casado;secundaria;0;242;0;1;4;feb;510;1;198;4;fallido;1
32;soltero;primaria;0;354;0;0;4;feb;239;1;196;8;fallido;1
43;casado;primaria;0;223;1;0;4;feb;112;2;204;2;NA;1
54;divorciado;secundaria;1;-200;0;1;4;feb;71;1;243;1;fallido;1
45;casado;secundaria;0;1778;1;0;4;feb;41;1;251;5;fallido;1
46;casado;secundaria;0;388;0;0;4;feb;6;9;7;1;NA;1
39;casado;secundaria;0;794;1;0;4;feb;71;1;243;3;fallido;1
45;casado;secundaria;0;985;1;0;4;feb;156;1;267;1;fallido;1
41;soltero;Universidad;0;-94;1;0;4;feb;1164;1;203;1;fallido;0
43;divorciado;secundaria;0;372;1;1;4;feb;618;2;274;2;fallido;1
28;casado;secundaria;0;568;1;0;4;feb;11;6;252;4;NA;1
54;casado;Universidad;0;7249;1;1;4;feb;102;2;77;1;fallido;1
37;casado;primaria;0;175;1;1;4;feb;430;2;272;3;NA;1
41;casado;NA;0;402;1;0;4;feb;604;1;204;2;fallido;1
33;soltero;Universidad;0;641;1;0;4;feb;147;1;253;7;NA;1
34;casado;secundaria;0;272;1;0;4;feb;287;1;201;2;fallido;1
50;soltero;secundaria;0;167;0;1;4;feb;346;2;191;3;fallido;1
51;casado;primaria;0;362;1;0;4;feb;108;4;272;2;fallido;1
30;soltero;Universidad;0;222;0;1;4;feb;111;1;204;2;NA;1
43;soltero;secundaria;0;6;0;0;4;feb;58;1;264;1;fallido;1
42;casado;secundaria;0;1133;1;0;4;feb;161;4;212;3;fallido;1
32;casado;secundaria;0;557;1;1;4;feb;210;2;253;1;fallido;1
33;casado;secundaria;0;-241;1;1;4;feb;117;1;253;1;fallido;1
28;soltero;secundaria;0;458;0;0;4;feb;112;4;201;3;fallido;1
40;divorciado;secundaria;0;6322;0;0;4;feb;459;1;272;1;fallido;1
46;soltero;secundaria;0;374;0;1;4;feb;23;5;7;2;NA;1
59;casado;primaria;0;616;0;0;4;feb;253;3;215;2;NA;1
32;divorciado;secundaria;0;202;1;0;4;feb;429;1;201;1;fallido;1
37;soltero;primaria;0;91;1;0;4;feb;283;2;273;2;fallido;1
44;divorciado;secundaria;0;272;1;0;4;feb;219;4;205;2;fallido;1
41;casado;secundaria;0;1245;1;0;4;feb;123;1;271;1;fallido;1
52;casado;secundaria;0;463;1;0;4;feb;132;6;267;5;fallido;1
34;casado;secundaria;0;382;1;1;4;feb;494;2;198;7;fallido;1
49;casado;Universidad;0;196;0;0;4;feb;9;7;163;24;NA;1
36;casado;secundaria;0;627;0;1;4;feb;146;3;244;1;NA;1
53;casado;secundaria;0;230;1;0;4;feb;56;2;250;1;NA;1
53;divorciado;primaria;0;255;1;0;4;feb;134;2;272;2;fallido;1
34;casado;secundaria;0;47;0;0;4;feb;362;2;169;2;fallido;1
32;casado;primaria;0;651;1;0;4;feb;628;2;267;2;fallido;1
56;casado;primaria;0;199;1;1;4;feb;331;2;209;1;fallido;1
33;soltero;secundaria;0;304;0;1;4;feb;160;2;212;2;NA;1
40;casado;secundaria;0;694;1;0;4;feb;97;4;196;5;fallido;1
29;casado;secundaria;0;0;1;1;4;feb;376;2;229;3;NA;1
43;casado;secundaria;0;0;1;1;4;feb;539;8;204;5;fallido;1
50;casado;Universidad;0;3284;1;0;4;feb;195;2;271;3;fallido;1
56;casado;Universidad;0;856;1;1;4;feb;70;4;7;7;NA;1
55;casado;primaria;0;818;1;0;4;feb;185;2;247;3;NA;1
30;casado;secundaria;0;357;1;0;4;feb;215;3;253;4;fallido;1
56;casado;NA;0;1848;1;0;4;feb;147;2;260;1;fallido;1
31;soltero;primaria;0;449;1;0;4;feb;140;4;252;1;fallido;1
33;casado;secundaria;0;335;0;0;4;feb;891;2;177;7;fallido;0
38;casado;secundaria;0;1029;1;0;4;feb;206;3;223;1;NA;1
49;casado;secundaria;0;171;0;0;4;feb;19;3;175;2;NA;1
54;divorciado;Universidad;0;427;1;1;4;feb;85;2;231;2;NA;1
58;casado;Universidad;0;0;1;1;4;feb;304;2;229;2;fallido;1
60;casado;secundaria;0;2516;1;1;4;feb;279;3;266;1;fallido;1
33;soltero;Universidad;0;1240;1;0;4;feb;505;2;260;1;NA;1
27;casado;secundaria;0;1600;1;0;4;feb;603;2;259;1;fallido;1
32;soltero;primaria;0;1770;0;1;4;feb;206;2;188;6;fallido;1
29;soltero;secundaria;0;260;1;0;4;feb;453;2;273;2;fallido;1
45;casado;primaria;0;412;1;0;4;feb;45;5;265;13;fallido;1
32;soltero;Universidad;0;156;1;0;4;feb;82;2;246;6;fallido;1
27;casado;secundaria;0;199;0;0;4;feb;108;2;195;6;fallido;1
53;casado;primaria;0;805;1;1;4;feb;136;7;268;2;NA;1
37;casado;Universidad;0;1639;1;0;4;feb;207;3;272;3;NA;1
47;casado;primaria;0;556;1;0;4;feb;147;2;264;4;NA;1
31;soltero;secundaria;0;122;1;0;4;feb;157;4;268;2;fallido;1
32;casado;secundaria;0;557;0;0;4;feb;388;3;272;1;NA;1
48;divorciado;secundaria;0;955;1;0;4;feb;108;2;265;3;NA;1
32;casado;Universidad;0;322;1;0;4;feb;192;2;272;1;fallido;1
45;casado;NA;0;323;0;0;4;feb;56;4;7;6;NA;1
45;casado;secundaria;0;226;0;0;4;feb;170;2;212;2;fallido;1
56;casado;Universidad;0;-762;1;1;4;feb;19;10;7;5;NA;1
53;divorciado;secundaria;0;1355;0;1;4;feb;447;2;196;8;NA;1
28;soltero;secundaria;0;392;1;1;4;feb;214;2;259;2;fallido;1
45;divorciado;secundaria;0;1966;1;0;4;feb;76;2;204;3;NA;1
32;casado;Universidad;0;1230;1;0;4;feb;35;3;253;4;fallido;1
44;divorciado;primaria;0;641;1;0;5;feb;79;2;269;3;NA;1
41;casado;secundaria;0;-329;0;0;5;feb;13;8;238;9;NA;1
36;soltero;secundaria;0;904;0;0;5;feb;36;9;8;13;NA;1
31;divorciado;Universidad;0;106;1;0;5;feb;67;2;202;1;fallido;1
33;casado;secundaria;0;165;1;0;5;feb;126;3;258;15;NA;1
27;casado;secundaria;0;245;1;0;5;feb;7;7;255;11;fallido;1
46;casado;Universidad;0;-191;1;0;5;feb;674;3;202;3;fallido;1
58;casado;secundaria;0;-382;0;0;5;feb;398;4;189;12;positivo;1
41;divorciado;secundaria;0;4;1;0;5;feb;232;1;211;1;fallido;1
37;divorciado;Universidad;0;132;1;0;5;feb;175;5;253;1;NA;1
54;casado;secundaria;0;844;0;0;5;feb;8;7;189;18;NA;1
50;divorciado;secundaria;0;381;0;0;5;feb;519;1;212;2;NA;1
29;soltero;secundaria;0;0;1;0;5;feb;16;9;253;1;fallido;1
31;soltero;secundaria;0;334;1;0;5;feb;195;4;233;2;NA;1
35;divorciado;secundaria;0;440;1;0;5;feb;103;1;248;1;fallido;1
35;divorciado;Universidad;0;500;1;0;5;feb;177;1;252;1;fallido;1
33;casado;Universidad;0;741;0;0;5;feb;283;1;260;1;fallido;1
34;casado;secundaria;0;1072;0;1;5;feb;136;1;252;2;fallido;1
45;casado;secundaria;0;900;1;0;5;feb;508;4;266;4;NA;1
32;casado;secundaria;0;1066;1;0;5;feb;150;1;262;9;fallido;1
44;casado;secundaria;0;794;1;0;5;feb;342;1;252;1;NA;1
39;casado;secundaria;0;994;0;0;5;feb;221;1;241;1;fallido;1
47;divorciado;secundaria;0;1815;1;0;5;feb;105;1;253;4;fallido;1
29;casado;secundaria;0;503;0;1;5;feb;433;1;199;2;fallido;1
27;soltero;Universidad;0;81;0;0;5;feb;197;1;199;3;fallido;1
33;soltero;Universidad;0;1410;1;0;5;feb;8;1;254;5;fallido;1
59;casado;primaria;0;99;1;0;5;feb;43;1;261;3;fallido;1
33;divorciado;primaria;0;596;0;1;5;feb;308;1;213;1;NA;1
30;soltero;secundaria;0;144;1;0;5;feb;259;1;260;3;fallido;1
32;casado;secundaria;0;3322;1;0;5;feb;588;2;175;2;fallido;1
43;casado;NA;0;587;1;0;5;feb;11;6;231;9;fallido;1
29;casado;primaria;0;549;1;0;5;feb;205;1;245;2;fallido;1
31;soltero;Universidad;0;1109;0;0;5;feb;642;1;167;2;fallido;0
33;soltero;Universidad;0;7114;1;0;5;feb;271;2;233;3;NA;1
29;divorciado;secundaria;0;302;1;0;5;feb;116;1;192;8;NA;1
42;soltero;primaria;0;1628;1;0;5;feb;119;1;195;8;positivo;1
34;casado;secundaria;0;563;0;1;5;feb;384;1;2;2;fallido;1
26;casado;secundaria;0;624;1;0;5;feb;188;1;247;4;NA;1
30;soltero;primaria;0;105;1;0;5;feb;131;1;265;1;fallido;1
32;soltero;secundaria;0;642;1;0;5;feb;52;1;253;2;fallido;1
30;soltero;secundaria;0;293;1;0;5;feb;232;1;253;2;fallido;1
54;casado;Universidad;0;1544;0;1;5;feb;85;7;196;3;fallido;1
55;casado;secundaria;0;529;1;0;5;feb;33;4;8;3;NA;1
26;soltero;secundaria;0;101;1;0;5;feb;810;1;268;1;fallido;0
41;casado;secundaria;0;-378;1;0;5;feb;361;1;253;2;fallido;1
33;soltero;NA;0;10600;0;0;5;feb;202;1;267;2;fallido;1
41;casado;Universidad;0;13874;0;0;5;feb;255;1;234;2;NA;1
26;soltero;secundaria;0;598;1;0;5;feb;401;2;272;1;NA;1
35;casado;Universidad;0;1557;1;1;5;feb;225;1;268;1;fallido;1
42;casado;primaria;0;-417;1;0;5;feb;81;3;273;3;fallido;1
26;soltero;Universidad;0;725;0;0;5;feb;1916;2;189;29;NA;0
39;soltero;Universidad;0;917;1;0;5;feb;161;2;258;1;fallido;1
26;soltero;secundaria;0;1242;1;0;5;feb;205;2;253;2;positivo;1
27;soltero;secundaria;0;424;0;0;5;feb;248;4;189;13;NA;1
28;soltero;secundaria;0;1820;1;0;5;feb;134;2;203;1;positivo;1
59;casado;secundaria;0;201;0;0;5;feb;52;1;8;7;NA;1
42;casado;secundaria;0;2037;0;1;5;feb;135;1;8;1;NA;1
47;divorciado;primaria;0;1927;1;0;5;feb;130;4;275;3;fallido;1
57;casado;secundaria;0;287;0;1;5;feb;75;1;8;2;NA;1
46;casado;secundaria;0;939;0;0;5;feb;69;2;8;1;NA;1
30;soltero;secundaria;0;61;0;1;5;feb;133;5;8;2;NA;1
49;casado;primaria;0;217;1;0;5;feb;537;2;196;4;NA;1
30;soltero;secundaria;0;405;1;0;5;feb;103;1;265;2;NA;1
54;casado;NA;0;0;1;0;5;feb;686;2;267;1;NA;0
37;soltero;secundaria;0;681;0;0;5;feb;187;1;8;1;NA;1
41;casado;Universidad;0;1143;1;0;5;feb;134;1;8;2;NA;1
48;casado;NA;0;459;0;0;5;feb;134;1;8;1;NA;1
50;divorciado;Universidad;0;-5;1;0;5;feb;1118;1;8;1;NA;1
32;casado;Universidad;0;-149;0;0;5;feb;93;1;8;1;NA;1
29;casado;Universidad;0;476;0;1;5;feb;148;1;8;2;NA;1
34;divorciado;Universidad;0;66;0;1;5;feb;102;1;170;2;fallido;1
40;casado;secundaria;0;18;1;0;5;feb;166;1;8;2;NA;1
58;soltero;secundaria;0;-158;1;0;5;feb;55;1;8;1;NA;1
44;casado;secundaria;0;320;1;1;5;feb;269;3;234;2;NA;1
36;casado;Universidad;0;0;1;0;5;feb;245;2;8;1;NA;1
29;soltero;secundaria;0;612;0;0;5;feb;47;1;198;5;NA;1
40;casado;secundaria;0;-212;1;1;5;feb;71;1;258;1;fallido;1
33;soltero;secundaria;0;406;1;0;5;feb;61;1;275;1;fallido;1
57;divorciado;Universidad;0;442;0;0;5;feb;41;1;253;3;fallido;1
49;casado;primaria;0;1;0;1;5;feb;98;1;210;1;NA;1
54;divorciado;primaria;0;2253;1;0;5;feb;266;1;196;1;fallido;1
32;casado;secundaria;0;1661;1;0;5;feb;76;1;209;2;fallido;1
32;casado;secundaria;0;182;0;0;5;feb;277;1;169;2;fallido;1
57;casado;primaria;0;-319;0;1;5;feb;620;1;196;1;NA;1
31;soltero;secundaria;0;573;1;0;5;feb;58;1;269;2;fallido;1
29;soltero;primaria;0;365;1;1;5;feb;72;1;274;2;fallido;1
40;casado;secundaria;0;367;1;0;5;feb;89;1;274;1;fallido;1
58;casado;NA;0;1617;1;0;5;feb;109;4;274;2;fallido;1
55;casado;secundaria;0;1765;1;0;5;feb;445;1;267;1;fallido;1
30;soltero;secundaria;0;728;1;0;5;feb;393;1;261;1;NA;1
42;casado;secundaria;0;315;1;0;5;feb;208;1;275;2;fallido;1
45;casado;secundaria;0;925;1;0;5;feb;118;2;232;4;NA;1
34;divorciado;Universidad;0;0;0;0;5;feb;108;4;175;3;fallido;1
45;casado;secundaria;0;858;0;0;5;feb;617;4;251;2;fallido;1
38;divorciado;Universidad;0;915;1;0;5;feb;22;7;266;4;NA;1
30;soltero;secundaria;0;79;0;1;5;feb;528;2;196;1;fallido;1
32;divorciado;secundaria;0;2294;1;0;5;feb;342;2;260;2;fallido;1
41;soltero;Universidad;0;791;1;0;5;feb;215;1;80;1;NA;1
58;casado;secundaria;0;0;1;0;5;feb;1823;1;205;1;fallido;1
40;casado;primaria;0;665;1;0;5;feb;177;3;211;1;positivo;1
33;divorciado;Universidad;0;1;1;0;5;feb;26;8;267;1;NA;1
27;soltero;secundaria;0;126;1;1;5;feb;147;2;216;4;fallido;1
36;soltero;secundaria;0;624;0;0;5;feb;518;2;8;1;NA;1
48;casado;secundaria;0;750;0;0;5;feb;85;2;8;2;NA;1
48;casado;secundaria;0;426;1;1;5;feb;153;2;177;2;fallido;1
31;soltero;Universidad;0;2010;1;0;5;feb;15;5;261;1;NA;1
42;casado;primaria;0;4279;1;0;5;feb;97;1;198;1;fallido;1
31;casado;NA;0;68;1;0;5;feb;425;2;189;27;NA;1
46;casado;Universidad;0;157;0;0;5;feb;120;2;224;1;fallido;1
37;casado;primaria;0;95;1;0;5;feb;415;2;272;2;fallido;1
31;soltero;Universidad;0;544;0;1;5;feb;401;2;8;3;NA;1
38;casado;secundaria;0;333;1;0;5;feb;606;2;202;1;NA;1
44;casado;Universidad;0;1451;1;0;5;feb;80;7;80;15;fallido;1
44;casado;Universidad;0;184;1;1;5;feb;653;3;8;2;NA;1
60;soltero;secundaria;0;473;0;0;5;feb;175;2;8;1;NA;1
41;casado;primaria;0;336;1;0;5;feb;192;2;8;1;NA;1
33;casado;Universidad;0;377;1;0;5;feb;213;2;276;1;fallido;1
31;soltero;NA;0;347;1;0;5;feb;254;3;260;1;fallido;1
37;casado;primaria;0;655;1;0;5;feb;127;2;258;4;fallido;1
37;casado;Universidad;0;21;1;0;5;feb;89;2;252;2;fallido;1
30;casado;secundaria;0;436;1;0;5;feb;138;3;206;8;NA;1
40;casado;Universidad;0;2135;1;0;5;feb;171;5;230;1;fallido;1
43;soltero;secundaria;0;1022;1;0;5;feb;163;3;276;2;fallido;1
35;soltero;secundaria;0;0;1;0;5;feb;155;3;254;1;NA;1
43;soltero;secundaria;0;375;0;1;5;feb;193;2;199;4;fallido;1
33;soltero;secundaria;0;123;1;0;5;feb;273;3;212;4;fallido;1
37;soltero;secundaria;0;111;1;0;5;feb;60;2;272;2;fallido;1
32;divorciado;primaria;0;158;1;0;5;feb;728;4;253;1;fallido;1
43;casado;secundaria;0;511;1;1;5;feb;191;5;190;5;NA;1
38;divorciado;secundaria;0;19;1;0;5;feb;1130;3;251;2;positivo;0
31;soltero;Universidad;0;3729;1;0;5;feb;176;2;8;10;NA;1
33;soltero;secundaria;0;687;1;0;6;feb;178;2;273;1;fallido;1
39;soltero;Universidad;0;0;1;0;6;feb;13;8;9;2;NA;1
30;soltero;Universidad;0;640;0;0;6;feb;124;4;213;2;fallido;1
29;casado;secundaria;0;247;0;1;6;feb;204;2;214;1;fallido;1
38;casado;primaria;0;346;0;0;6;feb;15;3;9;3;NA;1
52;casado;secundaria;0;4873;0;0;6;feb;381;6;213;9;fallido;1
