ID;Genero;Casado;Edad;Graduado;Profesion;Experiencia laboral;Gastoscore;Family_Size;anno_nacimiento;Generación ;Ingresos anuales brutos;Provincia;Digital_encuenta_index
CLI1869;F;Si;72;Si;Artista;+20años;Bajo;2;1952;Baby Boomer;122746;Valladolid;15.215
CLI1870;F;No;25;No;Funcionario;<10años;Bajo;3;1999;Millennial;23183;Gerona;1.512
CLI1871;F;No;35;No;Otros;10-20años;Bajo;3;1989;Millennial;24390;Córdoba;1.468
CLI1872;F;No;40;Si;Construcción;10-20años;Bajo;1;1984;Millennial;55532;Albacete;1.422
CLI1873;M;No;30;No;Otros;<10años;Bajo;3;1994;Millennial;26013;Las Palmas;1.652
CLI1874;M;Si;40;Si;Ejecutivo;10-20años;Bajo;2;1984;Millennial;28305;Navarra;1.307
CLI1875;M;No;41;Si;Artista;10-20años;Bajo;1;1983;Millennial;32418;Pontevedra;1.054
CLI1876;M;No;32;No;Otros;10-20años;Bajo;3;1992;Millennial;29554;Melilla;1.56
CLI1877;M;No;32;Si;Ejecutivo;10-20años;Bajo;5;1992;Millennial;19230;Soria;1.077
CLI1878;M;No;30;Si;Médico;<10años;Bajo;6;1994;Millennial;19218;Tarragona;1.813
CLI1879;F;No;39;Si;Ingeniero/Técnicos;10-20años;Bajo;1;1985;Millennial;28472;Zaragoza;0.686
CLI1880;M;No;44;Si;Artista;+20años;Bajo;1;1980;Generación X;33700;Málaga;0.824
CLI1881;M;No;41;Si;Otros;10-20años;Bajo;4;1983;Millennial;50323;Santa Cruz de Tenerife;0.824
CLI1882;M;No;21;No;Funcionario;<10años;Bajo;5;2003;Millennial;21439;Santa Cruz de Tenerife;1.719
CLI1883;M;No;32;Si;Funcionario;10-20años;Bajo;4;1992;Millennial;30587;Alicante;1.744
CLI1884;F;Si;58;Si;Artista;+20años;Medio;2;1966;Generación X;105204;Cáceres;0.79815
CLI1885;M;No;28;Si;Funcionario;<10años;Bajo;1;1996;Millennial;26675;La Coruña;1.754
CLI1886;F;Si;42;Si;Servicios;+20años;Bajo;1;1982;Millennial;128718;Albacete;0.962
CLI1887;M;Si;53;Si;Artista;+20años;Bajo;6;1971;Generación X;39529;Baleares;0.935
CLI1888;F;No;29;No;Ingeniero/Técnicos;<10años;Bajo;1;1995;Millennial;25065;Badajoz;2.444
CLI1889;F;No;33;Si;Funcionario;10-20años;Bajo;4;1991;Millennial;31199;Orense;1.882
CLI1890;M;No;33;No;Otros;10-20años;Bajo;2;1991;Millennial;26251;Albacete;0.893
CLI1891;M;Si;76;No;Ejecutivo;+20años;Alto;3;1948;Baby Boomer;52326;Castellón;0.8177
CLI1892;M;Si;63;Si;Artista;+20años;Bajo;1;1961;Baby Boomer;39445;Cuenca;1.600
CLI1893;F;Si;62;Si;Artista;+20años;Medio;2;1962;Baby Boomer;63022;Castellón;1.170
CLI1894;M;No;30;Si;Funcionario;<10años;Bajo;4;1994;Millennial;19644;Salamanca;0.755
CLI1895;M;No;23;No;Funcionario;<10años;Bajo;6;2001;Millennial;20495;Huelva;1.65
CLI1896;F;Si;78;Si;Artista;+20años;Alto;4;1946;Baby Boomer;52264;Valencia;0.60265
CLI1897;F;No;43;Si;Otros;+20años;Bajo;4;1981;Millennial;103621;Jaén;1.491
CLI1898;F;Si;96;Si;Servicios;+20años;Alto;2;1928;Baby Boomer;98222;Albacete;1.580
CLI1899;M;Si;65;No;Otros;+20años;Medio;3;1959;Generación Silenciosa;54180;Valladolid;0.6613
CLI1900;M;No;35;Si;Negocios/empresa;10-20años;Bajo;1;1989;Millennial;31931;Cuenca;1.56
CLI1901;M;Si;44;No;Ejecutivo;+20años;Bajo;4;1980;Generación X;99446;Zamora;1.123
CLI1902;F;Si;64;Si;Artista;+20años;Alto;3;1960;Baby Boomer;126617;Melilla;1.209
CLI1903;M;No;21;No;Funcionario;<10años;Bajo;5;2003;Millennial;14494;Sevilla;1.926
CLI1904;F;No;34;Si;Negocios/empresa;10-20años;Bajo;9;1990;Millennial;26184;Gerona;1.353
CLI1905;M;No;34;No;Funcionario;10-20años;Bajo;4;1990;Millennial;21288;Sevilla;0.87
CLI1906;F;Si;47;No;Ingeniero/Técnicos;+20años;Medio;2;1977;Generación X;46995;León;1.365
CLI1907;M;Si;52;No;Servicios;+20años;Bajo;5;1972;Generación X;120719;Melilla;1.209
CLI1908;M;No;39;No;Negocios/empresa;10-20años;Bajo;4;1985;Millennial;30177;Barcelona;1.399
CLI1909;F;Si;51;Si;Artista;+20años;Medio;2;1973;Generación X;121005;La Coruña;896
CLI1910;M;Si;76;Si;Artista;+20años;Bajo;2;1948;Baby Boomer;62897;Melilla;1.639
CLI1911;M;Si;76;Si;Médico;+20años;Alto;3;1948;Baby Boomer;72868;Álava;0.7395
CLI1912;F;Si;50;Si;Otros;+20años;Medio;5;1974;Generación X;77009;Teruel;896
CLI1913;M;Si;42;Si;Artista;+20años;Bajo;4;1982;Millennial;78827;Toledo;1.514
CLI1914;M;Si;43;Si;Ejecutivo;+20años;Alto;3;1981;Millennial;57060;Castellón;1.468
CLI1915;M;Si;72;Si;Artista;+20años;Bajo;1;1952;Baby Boomer;80684;Badajoz;15.215
CLI1916;F;No;25;No;Funcionario;<10años;Bajo;5;1999;Millennial;25831;Gerona;2.168
CLI1917;F;Si;64;No;Ingeniero/Técnicos;+20años;Medio;6;1960;Baby Boomer;78463;Orense;1.541
CLI1918;M;Si;92;Si;Otros;+20años;Alto;2;1932;Baby Boomer;27042;Almería;0.71995
CLI1919;M;Si;39;Si;Artista;10-20años;Medio;2;1985;Millennial;27807;Lérida;1.721
CLI1920;F;No;24;No;Funcionario;<10años;Bajo;2;2000;Millennial;16675;Badajoz;2.34
CLI1921;M;No;33;No;Ejecutivo;10-20años;Bajo;4;1991;Millennial;30094;Soria;1.583
CLI1922;M;No;25;No;Funcionario;<10años;Bajo;2;1999;Millennial;25679;Alicante;1.788
CLI1923;F;No;45;Si;Artista;+20años;Bajo;3;1979;Generación X;60971;Guadalajara;1.767
CLI1924;M;Si;55;Si;Ejecutivo;+20años;Alto;3;1969;Generación X;50403;Vizcaya;0.6222
CLI1925;M;Si;55;Si;Ejecutivo;+20años;Alto;4;1969;Generación X;58034;Albacete;1.052
CLI1926;F;No;31;Si;Construcción;<10años;Bajo;1;1993;Millennial;28844;Baleares;1.652
CLI1927;F;Si;41;Si;Médico;10-20años;Medio;2;1983;Millennial;68538;Pontevedra;0.663
CLI1928;M;No;21;No;Funcionario;<10años;Bajo;6;2003;Millennial;17634;Almería;1.788
CLI1929;F;No;33;Si;Funcionario;10-20años;Bajo;5;1991;Millennial;23450;Alicante;1.698
CLI1930;M;Si;47;No;Ejecutivo;+20años;Bajo;1;1977;Generación X;30373;Zaragoza;876
CLI1931;M;Si;80;No;Ejecutivo;+20años;Alto;2;1944;Baby Boomer;23052;Valencia;1.619
CLI1932;F;No;21;No;Funcionario;<10años;Bajo;1;2003;Millennial;16586;Huesca;2.616
CLI1933;M;Si;55;Si;Ejecutivo;+20años;Alto;3;1969;Generación X;73777;Las Palmas;1.150
CLI1934;M;Si;56;Si;Servicios;+20años;Bajo;2;1968;Generación X;22719;Soria;1.482
CLI1935;F;Si;35;Si;Artista;10-20años;Alto;2;1989;Millennial;19075;Ceuta;1.399
CLI1936;F;No;43;Si;Médico;+20años;Bajo;1;1981;Millennial;76775;Teruel;1.399
CLI1937;M;No;47;Si;Médico;+20años;Bajo;4;1977;Generación X;59150;La Coruña;1.013
CLI1938;F;No;36;Si;Artista;10-20años;Bajo;2;1988;Millennial;27741;Murcia;0.87
CLI1939;M;Si;67;Si;Artista;+20años;Medio;3;1957;Baby Boomer;44518;Madrid;0.6613
CLI1940;F;Si;77;Si;Médico;+20años;Medio;2;1947;Baby Boomer;125768;Baleares;1.482
CLI1941;M;Si;73;Si;Artista;+20años;Medio;2;1951;Baby Boomer;66876;Navarra;1.306
CLI1942;F;Si;79;Si;Artista;+20años;Bajo;1;1945;Baby Boomer;75380;La Rioja;0.83725
CLI1943;M;Si;78;Si;Artista;+20años;Alto;2;1946;Generación Silenciosa;75437;Orense;1.678
CLI1944;M;No;20;No;Funcionario;<10años;Bajo;9;2004;Millennial;16091;Huesca;3.099
CLI1945;M;Si;36;No;Artista;10-20años;Medio;2;1988;Millennial;21450;La Rioja;1.951
CLI1946;M;No;31;Si;Artista;<10años;Bajo;1;1993;Millennial;21671;La Rioja;1.399
CLI1947;F;Si;30;Si;Negocios/empresa;<10años;Medio;2;1994;Millennial;22766;Huelva;1.767
CLI1948;F;Si;42;No;Ingeniero/Técnicos;+20años;Bajo;5;1982;Millennial;118306;Burgos;1.836
CLI1949;M;Si;69;Si;Artista;+20años;Medio;7;1955;Baby Boomer;21787;Cádiz;974
CLI1950;M;Si;77;Si;Servicios;+20años;Alto;3;1947;Baby Boomer;58707;Barcelona;1.248
CLI1951;F;No;29;Si;Funcionario;<10años;Bajo;1;1995;Millennial;22613;Salamanca;14.085
CLI1952;M;Si;40;No;Otros;10-20años;Bajo;2;1984;Millennial;117782;Barcelona;1.537
CLI1953;F;Si;52;Si;Artista;+20años;Bajo;3;1972;Generación X;55013;Badajoz;0.83725
CLI1954;M;No;31;No;Otros;<10años;Bajo;2;1993;Millennial;30159;Granada;1.537
CLI1955;F;No;29;Si;Otros;<10años;Bajo;5;1995;Millennial;31136;Badajoz;2.409
CLI1956;M;Si;72;No;Servicios;+20años;Alto;2;1952;Baby Boomer;99928;Castellón;15.215
CLI1957;M;No;22;No;Negocios/empresa;<10años;Bajo;3;2002;Millennial;22758;Ciudad Real;1.581
CLI1958;M;Si;33;Si;Artista;10-20años;Medio;2;1991;Millennial;24453;Jaén;1.652
CLI1959;M;No;45;Si;Otros;+20años;Bajo;2;1979;Generación X;93287;Zaragoza;1.951
CLI1960;F;No;44;Si;Médico;+20años;Bajo;1;1980;Generación X;23732;Cuenca;1.767
CLI1961;F;Si;52;No;Ingeniero/Técnicos;+20años;Medio;4;1972;Generación X;34276;Tarragona;1.639
CLI1962;M;Si;44;Si;Otros;+20años;Medio;5;1980;Generación X;57062;Badajoz;1.997
CLI1963;F;Si;58;No;Ingeniero/Técnicos;+20años;Medio;3;1966;Generación X;49734;Soria;1.189
CLI1964;F;No;31;Si;Construcción;<10años;Bajo;2;1993;Millennial;29078;León;1.077
CLI1965;M;Si;66;Si;Artista;+20años;Bajo;2;1958;Baby Boomer;94320;La Coruña;1.189
CLI1966;F;No;30;Si;Artista;<10años;Bajo;1;1994;Millennial;29036;Orense;2.066
CLI1967;M;Si;47;Si;Artista;+20años;Bajo;2;1977;Generación X;102329;Salamanca;0.71995
CLI1968;F;No;36;Si;Construcción;10-20años;Bajo;3;1988;Millennial;20885;Valencia;1.307
CLI1969;M;Si;62;Si;Otros;+20años;Medio;2;1962;Baby Boomer;76727;Córdoba;1.326
CLI1970;M;Si;77;Si;Ejecutivo;+20años;Alto;2;1947;Baby Boomer;93315;Melilla;1.482
CLI1971;M;Si;77;No;Médico;+20años;Alto;2;1947;Baby Boomer;100481;Salamanca;1.639
CLI1972;M;Si;80;No;Ejecutivo;+20años;Alto;3;1944;Baby Boomer;41440;Pontevedra;0.64175
CLI1973;F;Si;42;Si;Otros;+20años;Medio;2;1982;Millennial;117431;Gerona;1.422
CLI1974;F;No;44;Si;Ingeniero/Técnicos;+20años;Bajo;3;1980;Generación X;95669;La Coruña;1.698
CLI1975;M;Si;97;No;Ejecutivo;+20años;Bajo;1;1927;Baby Boomer;88449;La Coruña;1.541
CLI1976;F;No;32;Si;Funcionario;10-20años;Bajo;4;1992;Millennial;29812;Ávila;1.123
CLI1977;M;Si;30;Si;Ejecutivo;<10años;Alto;2;1994;Millennial;27759;Álava;1.353
CLI1978;F;Si;44;Si;Ingeniero/Técnicos;+20años;Medio;2;1980;Generación X;127102;Teruel;1.192
CLI1979;M;Si;90;Si;Servicios;+20años;Bajo;1;1934;Baby Boomer;67780;Ávila;1.697
CLI1980;F;No;42;Si;Artista;+20años;Bajo;1;1982;Millennial;101980;Gerona;1.859
CLI1981;M;Si;43;Si;Médico;+20años;Medio;3;1981;Millennial;41881;Álava;1.905
CLI1982;M;Si;43;Si;Artista;+20años;Medio;2;1981;Millennial;106785;Cáceres;1.422
CLI1983;M;No;52;Si;Artista;+20años;Bajo;1;1972;Generación X;77517;Murcia;1.091
CLI1984;M;Si;83;Si;Servicios;+20años;Alto;2;1941;Baby Boomer;46585;Madrid;1.052
CLI1985;F;Si;41;No;Negocios/empresa;10-20años;Bajo;4;1983;Millennial;64371;Baleares;1.721
CLI1986;M;Si;92;No;Servicios;+20años;Alto;2;1932;Baby Boomer;33254;Ávila;857
CLI1987;F;No;46;Si;Otros;+20años;Bajo;2;1978;Generación X;98233;Lérida;1.580
CLI1988;M;Si;43;Si;Médico;+20años;Medio;2;1981;Millennial;98777;Lérida;1.307
CLI1989;M;Si;46;Si;Artista;+20años;Medio;2;1978;Generación X;77370;Lérida;1.385
CLI1990;F;Si;44;Si;Artista;+20años;Medio;2;1980;Generación X;129165;Valencia;2.066
CLI1991;F;No;57;Si;Médico;+20años;Bajo;1;1967;Generación X;93148;Jaén;15.215
CLI1992;M;No;57;No;Artista;+20años;Bajo;1;1967;Generación X;97997;Ávila;1.091
CLI1993;M;No;34;Si;Otros;10-20años;Bajo;4;1990;Millennial;31758;Segovia;1.399
CLI1994;M;Si;41;Si;Negocios/empresa;10-20años;Bajo;2;1983;Millennial;89828;Valencia;1.468
CLI1995;M;No;30;Si;Artista;<10años;Bajo;1;1994;Millennial;26745;Castellón;0.893
CLI1996;F;No;39;Si;Ingeniero/Técnicos;10-20años;Bajo;4;1985;Millennial;24470;Sevilla;1.859
CLI1997;M;Si;87;Si;Artista;+20años;Alto;2;1937;Baby Boomer;117570;León;1.091
CLI1998;F;No;31;Si;Médico;<10años;Bajo;4;1993;Millennial;31853;Castellón;0.939
CLI1999;M;No;34;No;Funcionario;10-20años;Bajo;4;1990;Millennial;19845;Palencia;1.215
CLI2000;M;Si;97;No;Ejecutivo;+20años;Alto;3;1927;Baby Boomer;105675;La Rioja;1.365
CLI2001;F;No;56;Si;Otros;+20años;Bajo;1;1968;Generación X;89921;Álava;1.639
CLI2002;M;Si;42;Si;Otros;+20años;Bajo;2;1982;Millennial;50620;Vizcaya;0.663
CLI2003;F;Si;58;Si;Artista;+20años;Medio;2;1966;Generación X;49205;Granada;1.228
CLI2004;F;No;47;Si;Artista;+20años;Bajo;2;1977;Generación X;26337;Navarra;1.678
CLI2005;M;Si;61;No;Ejecutivo;+20años;Bajo;2;1963;Baby Boomer;78555;Teruel;1.287
CLI2006;M;No;39;Si;Artista;10-20años;Bajo;2;1985;Millennial;28265;Valencia;1.56
CLI2007;F;Si;28;No;Ingeniero/Técnicos;<10años;Medio;2;1996;Millennial;18940;Zamora;1.823
CLI2008;M;Si;64;Si;Artista;+20años;Medio;4;1960;Baby Boomer;45489;La Rioja;1.463
CLI2009;F;No;35;Si;Médico;10-20años;Bajo;6;1989;Millennial;29847;Huelva;0.962
CLI2010;F;Si;54;No;Artista;+20años;Medio;4;1970;Generación X;71842;Cáceres;1.170
CLI2011;F;Si;58;No;Otros;+20años;Alto;2;1966;Generación X;62588;La Coruña;1.678
CLI2012;F;Si;34;No;Ingeniero/Técnicos;10-20años;Bajo;4;1990;Millennial;23299;La Coruña;1.054
CLI2013;M;No;43;Si;Artista;+20años;Bajo;2;1981;Millennial;60625;Gerona;1.123
CLI2014;M;No;46;Si;Otros;+20años;Bajo;1;1978;Generación X;51435;Barcelona;1.072
CLI2015;M;No;22;No;Funcionario;<10años;Bajo;5;2002;Millennial;16535;Valladolid;2.789
CLI2016;M;Si;55;Si;Otros;+20años;Bajo;2;1969;Generación X;72870;Valladolid;0.75905
CLI2017;M;No;29;No;Médico;<10años;Bajo;6;1995;Millennial;21186;Badajoz;2.685
CLI2018;M;Si;51;Si;Artista;+20años;Medio;3;1973;Generación X;121793;Málaga;0.7395
CLI2019;M;No;33;Si;Médico;10-20años;Bajo;2;1991;Millennial;20545;Segovia;1.928
CLI2020;F;Si;66;Si;Médico;+20años;Medio;2;1958;Baby Boomer;129721;Badajoz;1.385
CLI2021;M;Si;92;No;Servicios;+20años;Bajo;1;1932;Baby Boomer;102218;Madrid;1.052
CLI2022;F;No;41;Si;Construcción;10-20años;Bajo;1;1983;Millennial;45918;Segovia;1.537
CLI2023;M;Si;69;Si;Artista;+20años;Bajo;1;1955;Baby Boomer;33440;Gerona;1.209
CLI2024;F;No;42;Si;Funcionario;+20años;Bajo;2;1982;Millennial;113161;Murcia;1.008
CLI2025;M;Si;56;Si;Otros;+20años;Medio;4;1968;Generación X;126484;Orense;1.424
CLI2026;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;21122;Baleares;2.513
CLI2027;F;No;28;No;Funcionario;<10años;Bajo;3;1996;Millennial;30106;Álava;3.065
CLI2028;F;No;36;Si;Médico;10-20años;Bajo;5;1988;Millennial;30611;Vizcaya;1.031
CLI2029;F;No;34;No;Ingeniero/Técnicos;10-20años;Bajo;1;1990;Millennial;29801;Pontevedra;0.916
CLI2030;M;Si;63;Si;Funcionario;+20años;Bajo;3;1961;Baby Boomer;85947;Cádiz;1.404
CLI2031;M;Si;46;Si;Artista;+20años;Bajo;4;1978;Generación X;118415;Teruel;1.639
CLI2032;M;Si;44;No;Otros;+20años;Medio;5;1980;Generación X;62263;Pontevedra;2.066
CLI2033;M;Si;73;No;Servicios;+20años;Alto;3;1951;Baby Boomer;116880;Alicante;0.83725
CLI2034;M;No;23;No;Construcción;<10años;Bajo;4;2001;Millennial;22128;Castellón;2.892
CLI2035;M;Si;80;No;Ejecutivo;+20años;Alto;2;1944;Baby Boomer;49725;Córdoba;876
CLI2036;F;Si;51;Si;Artista;+20años;Bajo;2;1973;Generación X;50363;Huesca;1.756
CLI2037;F;Si;73;Si;Artista;+20años;Medio;2;1951;Baby Boomer;119395;Huelva;1.737
CLI2038;M;Si;30;Si;Médico;<10años;Medio;2;1994;Millennial;28953;Tarragona;0.87
CLI2039;F;Si;39;Si;Construcción;10-20años;Bajo;1;1985;Millennial;25182;Valencia;1.606
CLI2040;F;Si;58;No;Artista;+20años;Alto;4;1966;Generación X;60361;Pontevedra;1.678
CLI2041;M;Si;88;No;Servicios;+20años;Bajo;1;1936;Baby Boomer;32354;Zaragoza;1.267
CLI2042;F;Si;69;Si;Artista;+20años;Medio;3;1955;Generación Silenciosa;71440;Segovia;0.5831
CLI2043;F;No;45;Si;Médico;+20años;Bajo;1;1979;Generación X;64199;Soria;1.468
CLI2044;M;Si;47;Si;Artista;+20años;Medio;4;1977;Generación X;125635;Alicante;1.619
CLI2045;M;Si;52;Si;Servicios;+20años;Alto;3;1972;Generación X;25971;Granada;1.561
CLI2046;F;No;20;No;Negocios/empresa;<10años;Bajo;5;2004;Millennial;23490;Navarra;1.236
CLI2047;F;No;36;Si;Otros;10-20años;Bajo;4;1988;Millennial;21834;Orense;0.824
CLI2048;M;No;33;No;Ingeniero/Técnicos;10-20años;Bajo;3;1991;Millennial;20220;Ceuta;1.928
CLI2049;M;Si;94;Si;Ejecutivo;+20años;Alto;2;1930;Baby Boomer;119343;Teruel;1.561
CLI2050;F;Si;51;Si;Artista;+20años;Alto;1;1973;Generación X;81747;Murcia;1.013
CLI2051;M;Si;53;Si;Médico;+20años;Bajo;2;1971;Generación X;85521;Lugo;1.678
CLI2052;M;Si;88;Si;Servicios;+20años;Alto;2;1936;Baby Boomer;96148;Huesca;0.56355
CLI2053;M;No;36;Si;Artista;10-20años;Bajo;1;1988;Millennial;19594;Málaga;1.054
CLI2054;F;Si;40;Si;Artista;10-20años;Alto;7;1984;Millennial;29763;Murcia;1.859
CLI2055;M;Si;30;No;Otros;<10años;Medio;2;1994;Millennial;29653;Toledo;1.606
CLI2056;M;No;31;No;Funcionario;<10años;Bajo;5;1993;Millennial;25700;Huelva;1.353
CLI2057;F;Si;39;Si;Médico;10-20años;Medio;3;1985;Millennial;25972;Almería;0.847
CLI2058;M;No;29;Si;Otros;<10años;Bajo;3;1995;Millennial;20936;Navarra;2.651
CLI2059;F;Si;43;Si;Construcción;+20años;Medio;3;1981;Millennial;98355;Tarragona;1.123
CLI2060;F;Si;62;Si;Artista;+20años;Alto;4;1962;Baby Boomer;116448;Almería;1.248
CLI2061;F;No;29;Si;Artista;<10años;Bajo;2;1995;Millennial;25500;León;2.685
CLI2062;M;Si;34;Si;Otros;10-20años;Bajo;2;1990;Millennial;18386;Pontevedra;1.491
CLI2063;M;No;23;No;Funcionario;<10años;Bajo;2;2001;Millennial;14617;Madrid;1.547
CLI2064;M;Si;43;No;Otros;+20años;Medio;4;1981;Millennial;80460;Cuenca;1.376
CLI2065;F;No;56;Si;Artista;+20años;Bajo;1;1968;Generación X;70885;Baleares;0.75905
CLI2066;M;Si;50;No;Médico;+20años;Bajo;4;1974;Generación X;103880;Granada;1.619
CLI2067;F;No;36;Si;Construcción;10-20años;Bajo;1;1988;Millennial;22299;Cuenca;1.146
CLI2068;M;Si;68;;Servicios;+20años;Bajo;1;1956;Baby Boomer;64939;Burgos;1.717
CLI2069;F;Si;88;Si;Servicios;+20años;Alto;2;1936;Baby Boomer;59377;Segovia;1.033
CLI2070;M;Si;85;Si;Ejecutivo;+20años;Bajo;1;1939;Generación Silenciosa;111683;Huesca;1.424
CLI2071;F;No;32;No;Funcionario;10-20años;Bajo;5;1992;Millennial;18050;La Rioja;0.801
CLI2072;F;Si;36;No;Ingeniero/Técnicos;10-20años;Medio;5;1988;Millennial;25167;Melilla;1.238
CLI2073;M;No;32;No;Artista;10-20años;Bajo;3;1992;Millennial;25016;Burgos;1.698
CLI2074;F;No;22;No;Funcionario;<10años;Bajo;1;2002;Millennial;17631;La Rioja;1.547
CLI2075;M;Si;47;Si;Artista;+20años;Bajo;2;1977;Generación X;42343;Zaragoza;1.678
CLI2076;F;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;22684;Teruel;3.099
CLI2077;M;Si;58;Si;Artista;+20años;Medio;3;1966;Generación X;93645;Ciudad Real;1.678
CLI2078;M;Si;31;Si;Otros;<10años;Medio;3;1993;Millennial;28483;Álava;1.307
CLI2079;F;No;47;Si;Otros;+20años;Bajo;4;1977;Generación X;112700;Teruel;11.305
CLI2080;M;No;34;Si;Otros;10-20años;Bajo;3;1990;Millennial;24495;Guipúzcoa;0.709
CLI2081;F;No;31;Si;Funcionario;<10años;Bajo;2;1993;Millennial;29948;Murcia;1.951
CLI2082;M;Si;72;Si;Artista;+20años;Bajo;2;1952;Baby Boomer;93277;La Coruña;0.79815
CLI2083;M;Si;36;Si;Artista;10-20años;Medio;2;1988;Millennial;23783;Guipúzcoa;0.893
CLI2084;M;Si;54;Si;Artista;+20años;Medio;6;1970;Generación X;95554;Valladolid;1.013
CLI2085;M;No;36;No;Funcionario;10-20años;Bajo;4;1988;Millennial;25811;Toledo;1.192
CLI2086;M;Si;58;Si;Artista;+20años;Medio;2;1966;Generación X;31407;Orense;994
CLI2087;F;Si;52;Si;Artista;+20años;Medio;4;1972;Generación X;61433;Badajoz;1.170
CLI2088;M;No;34;No;Otros;10-20años;Bajo;7;1990;Millennial;25682;Lérida;1.1
CLI2089;M;Si;57;Si;Ejecutivo;+20años;Alto;4;1967;Generación X;88753;Lugo;1.228
CLI2090;M;;67;;Ingeniero/Técnicos;+20años;Medio;2;1957;Baby Boomer;100098;Ciudad Real;1.541
CLI2091;M;No;34;No;Funcionario;10-20años;Bajo;7;1990;Millennial;28572;Ceuta;1.583
CLI2092;F;No;33;Si;Funcionario;10-20años;Bajo;2;1991;Millennial;24387;Navarra;0.893
CLI2093;M;Si;69;Si;Otros;+20años;Medio;2;1955;Baby Boomer;61275;Madrid;1.150
CLI2094;M;Si;76;No;Ejecutivo;+20años;Medio;2;1948;Baby Boomer;99122;Toledo;1.580
CLI2095;M;No;32;Si;Ingeniero/Técnicos;10-20años;Bajo;4;1992;Millennial;24758;Burgos;1.33
CLI2096;F;Si;62;No;Ingeniero/Técnicos;+20años;Medio;5;1962;Baby Boomer;90801;Granada;1.209
CLI2097;F;Si;79;Si;Artista;+20años;Medio;3;1945;Baby Boomer;126151;Segovia;1.424
CLI2098;M;Si;97;No;Servicios;+20años;Bajo;1;1927;La Gran Generación;125755;Segovia;1.502
CLI2099;M;No;33;No;Ingeniero/Técnicos;10-20años;Bajo;4;1991;Millennial;29452;Córdoba;0.824
CLI2100;F;No;34;Si;Funcionario;10-20años;Bajo;4;1990;Millennial;23228;Guadalajara;0.732
CLI2101;M;No;45;Si;Artista;+20años;Bajo;3;1979;Generación X;111374;Madrid;1.169
CLI2102;F;No;34;Si;Funcionario;10-20años;Bajo;7;1990;Millennial;24130;La Coruña;1.468
CLI2103;M;No;22;No;Funcionario;<10años;Bajo;5;2002;Millennial;19058;Navarra;2.168
CLI2104;F;Si;29;No;Negocios/empresa;<10años;Alto;3;1995;Millennial;25856;Almería;10.635
CLI2105;M;Si;53;No;Otros;+20años;Medio;5;1971;Generación X;123001;Vizcaya;1.541
CLI2106;M;No;29;No;Funcionario;<10años;Bajo;1;1995;Millennial;19885;Zaragoza;14.085
CLI2107;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;22680;Zamora;1.995
CLI2108;M;Si;45;Si;Artista;+20años;Bajo;4;1979;Generación X;28175;Toledo;1.008
CLI2109;M;No;22;;Funcionario;<10años;Bajo;5;2002;Millennial;22385;Pontevedra;2.202
CLI2110;M;Si;69;Si;Construcción;+20años;Bajo;3;1955;Baby Boomer;93666;Álava;1.541
CLI2111;M;Si;97;Si;Ejecutivo;+20años;Bajo;1;1927;Baby Boomer;88475;Toledo;1.639
CLI2112;F;No;43;Si;Ingeniero/Técnicos;+20años;Bajo;3;1981;Millennial;59086;Guadalajara;1.215
CLI2113;M;Si;61;No;Ingeniero/Técnicos;+20años;Alto;4;1963;Baby Boomer;40832;Valencia;1.600
CLI2114;M;No;35;Si;Funcionario;10-20años;Bajo;1;1989;Millennial;31908;Gerona;1.698
CLI2115;M;No;35;Si;Otros;10-20años;Bajo;2;1989;Millennial;27447;Lugo;0.847
CLI2116;F;Si;42;Si;Artista;+20años;Medio;3;1982;Millennial;88877;Teruel;1.813
CLI2117;F;Si;68;Si;Ingeniero/Técnicos;+20años;Bajo;1;1956;Baby Boomer;103894;Zamora;1.658
CLI2118;M;No;20;No;Funcionario;<10años;Bajo;5;2004;Millennial;15367;Alicante;1.236
CLI2119;M;Si;74;No;Ejecutivo;+20años;Alto;2;1950;Baby Boomer;37175;Valencia;1.737
CLI2120;F;Si;46;Si;Artista;+20años;Bajo;2;1978;Generación X;39470;Palencia;1.619
CLI2121;F;No;50;Si;Ingeniero/Técnicos;+20años;Bajo;1;1974;Generación X;46146;Santa Cruz de Tenerife;1.091
CLI2122;M;Si;51;No;Médico;+20años;Medio;3;1973;Generación X;45806;Guipúzcoa;896
CLI2123;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;13657;Cáceres;2.651
CLI2124;F;Si;45;Si;Ingeniero/Técnicos;+20años;Alto;3;1979;Generación X;62136;Burgos;1.767
CLI2125;F;Si;39;No;Ingeniero/Técnicos;10-20años;Medio;4;1985;Millennial;31913;Valencia;1.859
CLI2126;F;Si;57;Si;Artista;+20años;Bajo;2;1967;Generación X;53463;Zamora;1.756
CLI2127;F;Si;69;Si;Artista;+20años;Medio;4;1955;Baby Boomer;41378;Badajoz;0.6613
CLI2128;M;Si;56;No;Ejecutivo;+20años;Bajo;3;1968;Generación X;126391;Zamora;1.756
CLI2129;F;Si;32;Si;Otros;10-20años;Medio;2;1992;Millennial;31002;Valladolid;1.215
